id	word	definition_cn	ecdict_translation	ecdict_phonetic
TOEFL_3899	foraminifera	n. 有孔虫类	[医] 有孔虫目	
TOEFL_7922	foray	v&n. 突袭，偷袭	vi. 侵略, 劫掠, 袭击 / n. 侵掠, 侵略, 攻击	'fɒrei
TOEFL_6053	forester	n. 林务官, 森林人	n. 林务员, 森林动物, 森林居民, 森林管理人	'fɔristә
TOEFL_3852	formulate	v. 构想出，规划	vt. 用公式表示, 明确叙述, 制订 / [机] 公式化, 公式表示	'fɒ:mjuleit
TOEFL_1428	fossilization	n. 化石作用	n. 化石化, 固定化, 使陈腐	.fɒsilai'zeiʃәn
TOEFL_5457	founding	adj. 创办的； n. 资金	[计] 铸造	'faundiŋ
TOEFL_8076	fragmentary	adj. 由碎片组成的	a. 碎片的, 碎屑的, 片断的, 断片的, 碎块的, 不完全的, 不连续的, 不完整的	'fræ^mәntәri
TOEFL_5519	franklin	n. 小地主, 乡绅	[计] 富兰克林	'fræŋklin
TOEFL_6816	fray	n. 吵架； v. 磨破，恼火	n. 磨损, 打架, 争论 / vt. 使磨损 / vi. 被磨损	frei
TOEFL_7942	fresher	n. 大学一年级新生, 新鲜人	n. 大学一年级生	
TOEFL_3655	freudian	n. n&a,佛洛伊德学说(的)	a. 弗洛伊德的, 弗洛伊德学说的 / n. 相信弗洛伊德学说的人	'frɒidiәn
TOEFL_3551	frontal	n. 前沿	a. 前面的, 正面的, 额的 / n. 额骨, 祭坛(前面的)帏帘, (建筑物的)正面	'frʌntәl
TOEFL_8196	fruitful	adj. 果实结得多的, 多产的	a. 结果实的, 多实的, 产量多的	'fru:tful
TOEFL_7785	fruitless	adj. 不结果实的	a. 不结果的, 不长果实的, 无子的	'fru:tlis
TOEFL_9324	funding	n. 基金， 资金； 提供资金	[经] 债务转期	'fʌndiŋ
TOEFL_8041	furnishing	n. 供给(装备)	n. 家具, 服饰品, 陈设品, 设备	'fә:niʃiŋ
TOEFL_6303	gang	n. (一)伙, (一)群	n. 队, 群, 帮 / vi. 成群结队, 结成一伙 / vt. 使成群结队	gæŋ
TOEFL_1406	gar	n. 雀鳝属鱼, 雀鳝	机载导弹	^ɑ:i
TOEFL_9104	garb	n. 服装； v. 装扮	n. 打扮, 装束 / vt. 打扮, 穿衣	gɑ:b
TOEFL_1783	garden	n. (菜、花)园	n. 花园, 果园, 菜园 / vi. 栽培花木 / vt. 造园 / a. 花园的, 普通的	'gɑ:dn
TOEFL_4879	gateway	n. 入口；通道	n. 门, 通路 / [计] 网关	'geitwei
TOEFL_4011	generic	adj. 种类的，类属的	a. 属类的, 一般的 / [计] 一般的	dʒi'nerik
TOEFL_7035	genuinely	adv. 真正地,  由衷地	adv. 真诚地；诚实地	
TOEFL_3397	geologically	adv. 地质学上	adv. 从地质上来说	ˌdʒi:ə'lɒdʒɪklɪ
TOEFL_7932	geometrically	adv. 成几何级数(图形)地	adv. 用几何学, 几何学上	dʒiә'metrikli
TOEFL_7174	geothermally	adj. 地热的	adv. geothermal的变形	
TOEFL_5819	ghost	n. 鬼, 幽灵	n. 鬼, 灵魂, 幻影, 一丝, 一点 / v. 鬼似地游荡	gәust
TOEFL_7296	ghostly	adj. 可怕的	a. 幽灵的, 影子似的, 精神的	'gәustli
TOEFL_2862	gift	n. 赠品, 天赋	n. 礼物, 赠予, 天才 / vt. 赋予	gift
TOEFL_2249	gill	n. 鳃,及耳[液量单位]	n. 鳃, 菌褶, 沟壑, 少女 / vt. 用刺网捕, 去除内脏 / vi. 被刺网捕住	gil
TOEFL_3936	gin	n. 杜松烧酒  v开始	n. 杜松子酒, 轧棉机, 陷阱 / vt. 轧棉, 用陷阱捕	dʒin
TOEFL_7545	girder	n. 梁	n. 大梁, 主梁 / [化] 撑杆	'gә:dә
TOEFL_9888	given	adj. 规定的，特定的；假定的； prep. 考虑到， 鉴于	a. 赠予的, 沉溺的, 约定的 / give的过去分词	'givәn
TOEFL_8464	glaciate	v. 使结冰, 以冰(或冰河)覆盖	vt. 被冰冻盖, 遭受冰川作用, 使冰冻	'gleiʃieit
TOEFL_1705	gland	n. 腺	n. 腺, 密封套 / [化] 衬片; 密封垫	glænd
TOEFL_4265	glasslike	adj. 玻璃状的	a. glass的变形	
TOEFL_4703	glassy	adj. 象玻璃的	a. 玻璃质的, 玻璃状的, 如镜的 / [医] 玻璃状的	'glɑ:si
TOEFL_4745	glide	v&n. 滑行	n. 滑动, 滑过, 流水 / vi. 滑动, 滑翔, 溜走, 流逝 / vt. 使滑动	glaid
TOEFL_441	global	adj. 全球性的,总的	a. 通用的, 全球的, 球形的, 综合的, 普遍的 / [计] 共用	'glәubl
TOEFL_7362	globally	adv. 世界上, 全世界	[计] 全局地	
TOEFL_9217	gloomy	adj. 忧郁的， 令人沮丧的； 昏暗的， 阴暗的， 阴沉的	a. 抑沉的, 忧闷的, 黑暗的, 悲观的	'glu:mi
TOEFL_8678	gloss	n. 光泽，注解	n. 光彩, 假象, 注释 / vt. 使光彩, 掩盖, 上光于, 注释, 曲解 / vi. 发光, 作注释	glɒs
TOEFL_7948	gnaw	v. 啃，咬	v. 咬, 啃, 侵蚀, 消耗, 折磨	nɒ:
TOEFL_4931	goose	n. 鹅	n. 鹅, 雌鹅, 鹅肉, 弯把熨斗 / vt. 与...性交, 突然加大油门, 使生色, 喝倒彩	gu:s
TOEFL_9879	grading	n. 评分； 等级	[经] 分级, 归类	'^reidiŋ
TOEFL_4939	gram	n. 克	n. 克, 绿豆, 鹰嘴豆 / [医] 克	græm
TOEFL_5875	grama	n. 美国西部产的一种牧草	n. 格兰马草	'grɑ:mә
TOEFL_6798	grammar	n. 文法	n. 语法学, 入门书 / [计] 语法检查	'græmә
TOEFL_5523	grand	adj. 盛大的,极重要的	a. 庄重的, 壮观的, 显赫的, 重大的, 最高的, 雄伟的, 宏大的, 豪华的, 傲慢的 / [法] 重大的, 主要的, 伟大的	grænd
TOEFL_327	grass	n. 草	n. 草, 草原, 牧场 / [医] 草, 禾本	græs
TOEFL_7965	grip	v. 握紧，抓牢	n. 紧握, 柄, 握力, 握手方式, 手提包, 掌握, 支配, 控制 / vt. 抓紧, 抱住, 吸住, 掌握 / vi. 握牢, 有吸引力	grip
TOEFL_2821	groove	n. 沟，槽	n. 凹槽, 惯例, 理想境况 / vt. 开槽于	gru:v
TOEFL_9582	grovel	v. 摇尾乞怜， 奴颜婢膝	vi. 趴, 匍匐, 卑躬屈膝	'grɒvl
TOEFL_5010	guilde	n. 行会, 协会	[网络] 公会	
TOEFL_1207	gull	n. 海鸥； v. 欺骗	n. 鸥, 易受骗之人, 呆子 / vt. 欺诈, 骗	gʌl
TOEFL_4784	guncotton	n. [军]强棉药	n. 棉火药 / [化] 火棉; 纤维素六硝酸酯	'gʌnkɒtn
TOEFL_8984	gust	n. 一阵狂风,（感情的）迸发，汹涌	n. 突然一阵, 趣味, 爱好	gʌst
TOEFL_4957	Gypsy	n&a. 吉普赛人(的),吉普赛语（的）	n. 吉卜赛人, 吉卜赛语 / a. 象吉卜赛人的 / vi. 流浪	'dʒipsi
TOEFL_3675	habituation	n. 适应	n. 使习惯, 习惯, 熟习 / [医] 习惯[作用], 习惯化, 成瘾	hә.bitju'eiʃәn
TOEFL_7802	hairdo	n. 发型	n. 束发, 发式, 作头发	'hєәdu:
TOEFL_8102	hairlike	adj. 毛一般的, 细微的	a. 毛发似的, 细长的	'hєәlaik
TOEFL_7207	hallmark	n. 特点	n. 纯度检验证明, 品质证明 / vt. 加盖纯度检验证明	'hɑ:lmɑ:k
TOEFL_3078	hammer	n. 槌,锤子 v锤击	n. 锤, 铁锤, 钉锤 / vt. 锤打, 敲打, 钉 / vi. 连续锤打 / [计] 锤头	'hæmә
TOEFL_2429	handedness	n. 用右手或左手的习惯	[医] 左利或右利(偏于用一侧手工作)	'hændidnis
TOEFL_2199	harbor	n. 海港	n. 港, 避难所 / v. 庇护, 藏匿, (使)入港停泊	'hɑ:bә
TOEFL_8798	hardworking	adj. 努力工作的,  勤奋的	a. 苦干的, 不辞辛劳的	'hɑ:d.wә:kiŋ
TOEFL_3127	hardy	adj. 能吃苦耐劳的，坚强的	a. 难的, 艰苦的, 坚硬的, 勇敢的 / adv. 努力地, 辛苦地, 坚硬地	'hɑ:di
TOEFL_2418	Harlem	n. (纽约的）黑人住宅区	n. 哈莱姆(纽约一地区)	'hɑ:lәm
TOEFL_6624	harper	n. 弹竖琴者, 竖琴师	n. 哈珀（英语姓氏）	'hɑ:pә
TOEFL_3944	harpsichord	n. 大键琴	n. 羽管键琴	'hɑ:psikɒ:d
TOEFL_5905	harshly	adv. 严厉地, 苛刻地	adv. 粗糙地, 粗暴地, 刺耳地	'hɑ:ʃli
TOEFL_7791	hatchery	n. 孵卵所	n. 孵卵处	'hætʃәri
TOEFL_8830	hatchet	n. 短柄斧	n. 斧头, 手斧, 战斧 / [机] 小斧, 手斧	'hætʃit
TOEFL_2927	hawk	n. 鹰	n. 鹰, 掠夺者, 鹰派成员 / vi. 放鹰行猎, 像鹰一般地袭击, 清嗓, 咳嗽 / vt. 捕捉, 咳出, 兜售, 叫卖, 散播	hɒ:k
TOEFL_3863	headquarter	v. 将之总部设在	vt. 将...的总部设在	,hed'kwɔ:tә
TOEFL_9771	healing	adj. 有治疗功用的； n. 康复， 治疗； 复原	a. 治愈的, 恢复健康的 / [计] 修复, 恢复	'hi:liŋ
TOEFL_6236	hearth	n. 壁炉地面, 家庭（生活）	n. 炉床, 灶台, 炉边 / [化] 锻造炉; 敞炉; 炉缸; 炉床; 火床; 炉膛	hɑ:θ
TOEFL_4755	herbaceous	adj. 草本植物的	a. 草本的, 叶状的, 绿色的 / [医] 草的	hә'beiʃәs
TOEFL_9060	herculean	adj. 极困难的,需要大力气的	a. 魁梧有力的	,hә:kju:'ljәn
TOEFL_7707	heroism	n. 英雄品质, 英雄主义	n. 英勇, 勇敢事迹, 豪侠行为	'herәuizm
TOEFL_8729	heyday	n. 全盛时期	n. 全盛期 / interj. 嘿	'heidei
TOEFL_4271	hillside	n. 山腰	n. 山坡, 山腹	'hilsaid
TOEFL_5513	hilly	adj. 多小山的, 多坡的	a. 多丘陵的, 多山岗的, 险峻的	'hili
TOEFL_1439	hind	adj. 后边的,后面的	n. 雌鹿 / a. 后部的, 在后的	haind
TOEFL_5090	historic	adj. 有历史意义的, 历史的	a. 历史上著名的, 有历史性的	hi'stɒrik
TOEFL_2138	hit	v. 打，击	n. 打击, 打, 冲撞, 讽刺 / vt. 打, 打击, 碰撞, 打中, 袭击, 偶然碰上 / vi. 打, 打中, 打击, 碰撞, 偶然碰上 / [计] 击中; 找到; 瞬时打扰	hit
TOEFL_7462	holder	n. 持有者, 占有者	n. 持有人, 所有人, 支持物 / [化] 夹持器; 夹具; 贮罐	'hәuldә
TOEFL_26	home	n. 家(乡)	n. 家, 避难所, 故乡 / a. 家庭的, 国内的, 打中目标的 / adv. 在家, 在本国, 打中目标地 / [计] 返回始位	hәum
TOEFL_8941	homeownership	n. 房主	n. 私房屋主；自己拥有住房者 (homeowner的变形)	
TOEFL_7088	homespun	n. 手织物	a. 家里纺的, 家里做的, 简朴的, 不做作的, 平凡的, 朴素的, 朴实的, 粗陋的 / n. 土布	'hәjmspʌn
TOEFL_5211	homesteader	n. 农场所有权人, 自耕农	[法] 占有宅地的人, 承领开垦的公地的人	'hәjm,stedә(r)
TOEFL_9284	homing	adj. 有返回原地本能的	n. 归航, 动物的返回性 / a. 有返回性的, 回家的	'hәumiŋ
TOEFL_1634	hominid	n. 原始人类	n. 人科的动物	'hɒminid
TOEFL_2829	homo	n. 人, 同性恋者	[化] 最高占据轨道; 最高占据分子轨道; 最高已占分子轨道 / [医] 人属	'hәumәu
TOEFL_8332	honey	n. (蜂)蜜,宝贝 a甜美的	n. 蜂蜜, 甜蜜, 爱人 / a. 蜂蜜似的, 甜蜜的, 甘美的 / vt. 加蜜使甜, 对...说甜言蜜语 / vi. 说甜言蜜语, 奉承	'hʌni
TOEFL_6261	hoof	n. 蹄 v踢	n. 蹄, (人的)脚 / vt. 以蹄踢, 行走, 步行 / vi. 走, 踢, 踏	hu:f
TOEFL_2765	horn	n. 触角； v. 强行介入	n. 角, 角质, 喇叭, 号角 / a. 角制的 / vt. 用角触, 长角于	hɒ:n
TOEFL_983	horse	n. 马	n. 马, 骑兵, 脚架 / vi. 骑马, 取笑 / vt. 使骑马, 系马于	hɒ:s
TOEFL_6753	hospitalize	v. 就医,  使住院	vt. 送...进医院治疗 / [医] 入院	'hɒspitәlaiz
TOEFL_3595	huckleberry	n. 越橘类	n. 黑果木	'hʌklbәri
TOEFL_5347	hummingbird	n. 蜂雀	n. 蜂鸟	'hʌmiŋb\\:d
TOEFL_271	hundred	n. 百,[pl]数以百计	n. 百, 百个东西 / num. 百, 百个 / a. 一百的, 许多的	'hʌndrәd
TOEFL_7609	hurtle	v. 急飞	vi. 猛冲, 碰撞, 突进 / vt. 猛撞, 猛投 / n. 投掷, 碰撞, 碰撞声	'hә:tl
TOEFL_4698	husbandry	n. 管理	n. 农事, 饲养业, 家政	'hʌzbәndri
TOEFL_5351	hydroponic	adj. 溶液培养的	a. 水耕法的	.haidrә'pɒnik
TOEFL_10192	hydrothermal	adj. 热液的	[医] 热水的(温泉)	'haidrәu'θә:mәl
TOEFL_4384	hypersensitive	adj. 过份敏感的	a. 过敏的, 高灵敏度的 / [医] 过敏的	.haipә'sensitiv
TOEFL_2218	hypothalamus	n. [解剖]视丘下部	n. 丘脑下部 / [医] 丘脑下部, 下丘脑	.haipә'θælәmәs
TOEFL_3623	hypothetical	adj. 假说的，臆说的	a. 假设的, 有待证实的, 假定的, 有前提的 / [计] 理想的	,haipәu'θetikәl
TOEFL_5118	ibex	n. 野生山羊	n. 北山羊	'aibeks
TOEFL_6923	iconography	n. 肖像学, 肖像画法	n. 图像材料, 图示法, 肖像研究 / [医] 影像学, 影像塑造术	.aikә'nɒgrәfi
TOEFL_6793	idiomatic	adj. 地道的 成语的	a. 符合语言习惯的, 惯用的, 有许多习语的	.idiә'mætik
TOEFL_4640	ignite	v. 点火	vt. 点燃, 使灼热, 使兴奋	ig'nait
TOEFL_4701	ill	adj. 有病的,坏的	n. 疾病, 坏事, 罪恶, 灾难 / a. 生病的, 邪恶的, 不吉利的, 敌意的, 不良的, 不顺利的 / adv. 有害地, 不幸地, 几乎不	il
TOEFL_2536	Illinois	n. 伊利诺斯州(美国州名)	n. 伊利诺州	.ili'nɒis
TOEFL_2185	imagination	n. 想象(力)	n. 想像, 听觉, 想像力 / [医] 想像	i.mædʒi'neiʃәn
TOEFL_7186	imaginative	adj. 富有想象力的	a. 想像的, 虚构的	i'mædʒinәtiv
TOEFL_3969	imagist	n&a. 意像派者(的)	n. 意象派诗人 / a. 意象派的	'imidʒist
TOEFL_6389	impatient	adj. 焦躁的,不耐心的	a. 不耐烦的, 着急的, 急切的	im'peiʃәnt
TOEFL_7335	implausible	adj. 难信的, 似乎不合情理的	a. 难以置信的, 不象真实的	im'plɒ:zәbl
TOEFL_1599	implement	v. 履行,实施； n. 工(器,用)具	n. 工具, 器具, 手段 / vt. 实现, 使生效, 执行	'implimәnt
TOEFL_8368	implementation	n. 执行	n. 安装启用, 实行, 履行 / [计] 实施; 实现	.implimen'teiʃәn
TOEFL_4414	imposition	n. 强迫接受	n. 征收, 课税, 强加, 欺骗 / [经] 征税, 税, 税款	.impә'ziʃәn
TOEFL_1926	imprint	v. 留下烙印	vt. 印, 铭刻 / n. 印, 印记, 特征, 痕迹, 版本说明	im'print
TOEFL_5489	improvisation	n. 即席创作	n. 即兴而作, 即席演奏, 即席作品	.imprәvai'zeiʃәn
TOEFL_4614	improvise	v. 即兴创作	vt. 即席创作, 临时做	'imprәvaiz
TOEFL_8390	inactivate	v. 使不活泼, 阻止活动	vt. 使不活动, 撤销, 使失去活性, 灭活 / [医] 灭活, 使不活动	in'æktiveit
TOEFL_7187	incapacitated	v. 使不能	a. [法]丧失能力 / v. 使无能力, 使不适合( incapacitate的过去式和过去分词 )	ˌɪnkəˈpæsɪˌteɪtid
TOEFL_10312	incense	n. 〔燃烧时发出怡人香味的〕香； v. 使〔某人〕十分愤怒	n. 香, 香气, 奉承 / vi. 焚香 / vt. 用香焚, 使发怒	'inseins
TOEFL_7053	incessantly	adv. 不间断地	adv. 不断地, 不停地; 接连不断; 连绵不断; 不已	ɪn'sesntlɪ
TOEFL_8754	inclusive	adj. 包含在内的	a. 包含的, 包括的	in'klu:siv
TOEFL_6644	incoming	adj. 引入的	a. 进来的, 刚开始的, 新来的 / n. 进来	'inkʌmiŋ
TOEFL_8483	incongruity	n. 不调和的, 不适宜的	n. 不协调, 不一致, 不合适 / [化] 异元性; 不相容性	.inkɒŋ'gru:iti
TOEFL_717	increasingly	adv. 日益,愈加	adv. 逐渐地, 渐增地	in'kri:siŋli
TOEFL_4018	incredible	adj. 不可信的；不可思议的	a. 难以置信的	in'kredәbl
TOEFL_3572	incubate	v. 孵卵	vt. 孵, 培养, 使发展 / vi. 孵蛋, 潜伏, 筑巢, 孵化, 酝酿 / n. 孵育物	'inkjubeit
TOEFL_3987	incursion	n. 侵犯，入侵	n. 侵入, 侵略, 奇袭	in'kә:ʃәn
TOEFL_5230	indefinite	adj. 不明确的，含糊的	a. 模糊的, 不确定的, 无限的 / [法] 不确定的, 无限制的	in'definit
TOEFL_8234	indefinitely	adv. 不确定地	adv. 无期限地	
TOEFL_6926	indigenous	adj. 本地的, 天生的	a. 本土的, 国产的, 固有的 / [医] 原产的, 本土的	in'didʒinәs
TOEFL_10237	indigent	adj. 贫困的， 贫穷的	a. 贫乏的, 穷困的	'indidʒәnt
TOEFL_7812	indiscernible	adj. 看不清的	a. 难识别的, 看不见的	.indi'sә:nәbl
TOEFL_5651	individually	adv. 个别地,单独地	adv. 以个人身分, 各个地, 独特地	.indi'vidʒuәli
TOEFL_7778	indulge	v. 纵容	vt. 纵情于, 使高兴, 放任, 迁就 / vi. 沉溺	in'dʌldʒ
TOEFL_7950	industrious	adj. 勤劳的, 勤奋的	a. 勤勉的, 刻苦的	in'dʌstriәs
TOEFL_5106	inedible	adj. 不能吃的，不宜食用的	a. 不适于食用的	in'edibl
TOEFL_3814	inefficient	adj. 效率低的,效率差的	a. 无效率的, 无能的 / [医] 无效的, 无效力的	.ini'fiʃәnt
TOEFL_8843	inexplicable	adj. 无法解释的，难理解的	a. 不能说明的, 不能解释的, 费解的	in'eksplikәbl
TOEFL_6750	infertile	adj. 贫瘠的, 不能生育的	a. 不肥沃的, 不毛的, 不结果实的	in'fә:tail
TOEFL_6543	infinitesimally	adv. 极小地	adv. 无限小地	ˌɪnfɪnɪ'tesɪməlɪ
TOEFL_6594	inflection	n. 变形	n. 屈曲, 变调, 音调变化	in'flekʃәn
TOEFL_8841	inflexible	adj. 不可弯曲的, 僵硬的	a. 不屈曲的, 不屈挠的, 顽固的	in'fleksәbl
TOEFL_3371	informal	adj. 不正式的	a. 非正式的, 不拘礼的, 通俗的 / [经] 非正式的, 日常使用的	in'fɒ:mәl
TOEFL_3540	informant	n. 通知者, 告密者	n. 提供消息者, 密告者, 被调查者 / [经] 填报人, 被征询人	in'fɒ:mәnt
TOEFL_3583	infrastructure	n. 下部构造,基础下部组织	n. 基础结构, 基础设施 / [经] 基础设施	'infrәstrʌktʃә
TOEFL_4764	infrequent	adj. 不频发的,不常见的	a. 稀少的, 珍贵的, 罕见的	in'fri:kwәnt
TOEFL_5241	infusion	n. 灌输	n. 注入, 泡制, 注入物 / [化] 浸渍; 浸泡	in'fju:ʒәn
TOEFL_4412	ingenious	adj. 设计独特的，巧妙的	a. 灵敏的, 精巧的, 聪明的	in'dʒi:njәs
TOEFL_3336	ingenuity	n. 机灵, 独创性	n. 心灵手巧, 精巧, 精巧设计	.indʒi'nju:iti
TOEFL_5996	ingot	n. [冶]锭铁, 工业纯铁	n. 锭, 铸块 / [化] 坯料	'iŋgәt
TOEFL_8746	innkeeper	n. 旅馆主人	n. 小旅馆老板, 客栈老板	'inki:pә(r)
TOEFL_4876	instigate	v. 鼓动	vt. 教唆, 怂恿, 煽动 / [法] 教唆, 煽动, 怂恿	'instigeit
TOEFL_10041	instill	v. 慢慢灌输； 逐渐培养	vt. 滴注, 慢慢地灌输	in'stil
TOEFL_5916	instructor	n. 教师,指导书	n. 教员, 讲师 / [法] 指导者, 教员, 讲师	in'strʌktә
TOEFL_2847	intact	adj. 完好无缺的, 未经触碰的	a. 尚未被人碰过的, 原封不动的, 完整的 / [医] 完整的, 无伤的	in'tækt
TOEFL_7085	intensely	adv. 激烈地；热切地	adv. 强烈地; 极度; 剧烈地	ɪn'tenslɪ
TOEFL_3016	intensive	adj. 强烈的, 精深的	a. 加强的, 内涵的, 集中的 / n. 加强器	in'tensiv
TOEFL_8797	interferometer	n. 干涉计	n. 干涉仪 / [化] 干涉仪	.intәfә'rɒmitә
TOEFL_5355	intergalactic	adj. 银河间的, 星际间的	a. 星系间的	.intәgә'læktik
TOEFL_3299	internally	adv. 内部地, 国内地	[计] 内部的	in'tәnәli
TOEFL_10134	internship	n. 实习期	n. 实习医师的职务 / [医] 实习医师职位, 实习医师期	'intә:nʃip
TOEFL_2225	interplay	n. 相互影响	n. 互相作用, 互相影响 / vi. 互相作用	'intәplei
TOEFL_7193	intertidal	n&a. 潮间带(的)	a. 高潮线与低潮线之间的	,intә(:)'taidl
TOEFL_3021	intervention	n. 干涉	n. 插入, 介入, 调停 / [经] 干预	.intә'venʃәn
TOEFL_8200	intimidate	v. 胁迫	vt. 威胁, 恐吓 / [法] 恐吓, 威胁, 使恐惧	in'timideit
TOEFL_3392	intrinsically	adv. 内在地, 固有地	[计] 本质的	
TOEFL_8008	introspective	adj. 反省的	a. 内省的 / [医] 内省的	.intrәu'spektiv
TOEFL_7504	intuitive	adj. 有直觉力的，直觉到的	a. 直觉的	in'tju:itiv
TOEFL_2925	invasion	n. 入侵	n. 侵犯, 侵入, 侵害 / [医] 侵袭, 侵入, 发病	in'veiʒәn
TOEFL_1457	investigator	n. 调查人	n. 调查者, 审查者 / [法] 审查员, 侦查员, 调查员	in'vestigeitә
TOEFL_9502	inviting	adj. 动人的， 诱人的； 引人注目的	a. 引人动心的, 有魅力的 / [法] 诱惑人的, 动人心的	in'vaitiŋ
TOEFL_6839	ironically	adv. 具有讽刺意味地；嘲讽地	adv. 冷嘲地, 挖苦地, 讽刺地, 令人啼笑皆非地	
TOEFL_5012	Iroquois	n. 易洛魁族人	n. 易洛魁人	'irәkwɔi, 'irәkwɔiz
TOEFL_8618	irreverence	adj. 不尊敬的	n. 不敬, 非礼, 不敬行为	i'revәrәns
TOEFL_1595	islander	n. 岛上居民	n. 岛民	'ailәndә
TOEFL_6883	Isle	n. ( 小)岛	n. 小岛, 群岛 / vt. 使成为岛状 / vi. 住在岛屿上	ail
TOEFL_3599	jaw	n. 颚,下巴	n. 颚, 颌 / v. 闲谈, 教训, 唠叨	dʒɒ:
TOEFL_6762	jay	n. 松鸡；鸟	n. 鸟, 喋喋不休的人, 傻瓜	dʒei
TOEFL_10281	jeopardize	v. 破坏， 危及	vt. 危害, 使受危困, 使陷危地	'dʒepәdaiz
TOEFL_2068	jet	n. 喷气式飞机	n. 喷射流, 喷嘴, 煤玉 / v. 射出, 迸出, 喷射 / a. 黑而发亮的, 墨黑的	dʒet
TOEFL_3687	joiner	n. 工匠	n. 细工木匠, 接合者, 接合物	'dʒɔinә
TOEFL_7264	joinery	n. 木工职业	n. 细木工技术, 细木工活, 细木工行业	'dʒɔinәri
TOEFL_10215	jot	v. 草草记下， 匆匆记下	n. 少量, 稍许 / vt. 略记, 摘要记载下来	dʒɒt
TOEFL_4725	joy	n. 欢乐, 喜悦	n. 欢喜, 乐事, 高兴 / vt. 使快乐, 令人高兴 / vi. 欢喜	dʒɒi
TOEFL_7748	juggle	v&n. 玩杂耍	vi. 玩戏法, 行骗, 篡改 / vt. 耍弄, 歪曲, 篡改 / n. 玩戏法, 魔术, 欺骗	dʒʌgl
TOEFL_6410	juice	n. (水果)汁, 液	n. 汁, 活力, 体液 / vt. 挤出汁来, 加汁	dʒu:s
TOEFL_8573	juniper	n. [植]刺柏属丛木或树木	n. 杜松属 / [医] 杜松[实]	'dʒu:nipә
TOEFL_10079	juridical	adj. 法律的， 司法的	a. 裁判上的, 司法上的, 法院的 / [法] 司法上的, 审判上的, 法律上的	.dʒuә'ridikәl
TOEFL_3002	karst	n. 石灰岩地区常见的地形	n. 喀斯特(区)	kɑ:st
TOEFL_6550	keelboat	n. 一种河船	n. 龙骨式艇	'ki:lbәut
TOEFL_8986	keenly	adv. 敏锐地, 强烈地, 热心地	adv. 锐利地, 敏捷地, 激烈地	'ki:nli
TOEFL_2106	kestrel	n. (一种)鹰	n. 红隼	'kestrәl
TOEFL_3771	kettle	n. 壶, 罐, 釜, 鼓	n. 茶壶, 罐 / [化] 釜体釜; 锅	'ketl
TOEFL_4477	kick	v. 踢	n. 踢, 反冲, 后座力, 凹底 / vi. 踢, 反抗, 反冲 / vt. 踢, 反冲	kik
TOEFL_1914	kiln	n. 窑,炉	n. 窑, 炉, 干燥炉 / vt. 烧窑, (在干燥炉)烘干	kiln
TOEFL_5611	kindergarten	n. 幼儿园； adj. 幼儿园的,启蒙阶段的	n. 幼稚园	'kindә.gɑ:tn
TOEFL_6701	kink	n. 结 v纠结,纽绞	n. 扭结, 蜷缩 / v. (使)扭结, (使)绞缠	kiŋk
TOEFL_8240	kinsman	n. 男性亲戚, 同族者	n. 男亲戚, 亲属	'kinzmәn
TOEFL_8972	kiosk	n. 亭子	n. 亭, 凉亭, 报摊	ki'ɒsk
TOEFL_5346	kiwi	n. [鸟]几维(一种新西兰产的无翼鸟)	n. 鹬鸵, 地勤人员, 新西兰人	'ki:wi:
TOEFL_4961	knap	v. 敲击	vt. 打碎, 拗断, 打 / n. 山顶, 小山, 丘陵	næp
TOEFL_3401	knife	n. 刀, 餐刀	n. 小刀, 匕首 / vt. 切割, 伤害, 切, 戳 / vi. 劈开, 穿过	naif
TOEFL_5501	knowledgeable	adj. 知识渊博的, 有见识的	a. 聪明的, 有知识的	'nɒlidʒәbl
TOEFL_9194	laboriously	adv. 艰难地,  辛勤地	adv. 辛苦地；费力地；不流畅地	
TOEFL_112	lake	n. 湖	n. 湖, 池, 色淀 / v. (使)血球溶解	leik
TOEFL_6718	landlocked	adj. 陆地包围的, 内陆水域的	a. 被陆地围住的	'lændlɔkt
TOEFL_4203	landmass	n. 大陆	n. 陆块	'lændmæs
TOEFL_5199	landowner	n. 土地所有者	n. 地主 / [法] 土地所有人, 地主	'lændәunә
TOEFL_4531	lapis	n. [化]天青石(常用于化学中的矿物命名)	[医] 石	'læpis
TOEFL_9674	larynx	n. 喉	n. 喉头 / [医] 喉	'læriŋks
TOEFL_3195	latent	adj. 潜在的, 潜伏的	a. 潜伏性的, 隐藏的 / n. 隐约指纹	'leitnt
TOEFL_9708	laudable	adj. 值得赞美的， 值得称赞的	a. 值得赞赏的, 值得佩服的 / [医] 健康的	'lɒ:dәbl
TOEFL_9915	layer	n. 层， 层次	n. 层, 产卵鸡, 放置者 / vt. 分层堆积, 压植 / [计] 层	'leiә
TOEFL_420	leaf	n. 叶子	n. 叶, 树叶, 花瓣, 页 / vi. 生叶, 翻书页 / vt. 在...上长叶, 翻...的页	li:f
TOEFL_729	leatherback	n. 棱龟(大海龟之一种)	n. 棱皮龟	'leðәbæk
TOEFL_3400	ledge	n. 岩架,岩石突出部	n. 突出部分, 暗礁, 矿层	ledʒ
TOEFL_9469	leftover	adj. 剩余的	n. 剩货, 残留物, 剩饭 / a. 残余的	'leftәuvә
